,appid,steamspy_tags
56315,773910,Strategy
56316,773910,Action
56317,773910,Adventure
56318,773930,Action
56319,773930,Casual
56320,773930,Simulation
56321,773951,Early Access
56322,773951,Strategy
56323,773951,FPS
56324,774051,Early Access
56325,774051,Action
56326,774051,Adventure
56327,774091,Simulation
56328,774091,Strategy
56329,774091,Indie
56330,774121,Action
56331,774121,Indie
56332,774121,Casual
56333,774131,Adventure
56334,774131,Hidden Object
56335,774141,Adventure
56336,774141,FMV
56337,774161,Adventure
56338,774161,Hidden Object
56339,774191,Indie
56340,774191,Casual
56341,774191,Puzzle
56342,774201,Adventure
56343,774201,Indie
56344,774201,Sci-fi
56345,774221,Indie
56346,774221,Horror
56347,774221,Rhythm
56348,774231,Simulation
56349,774231,Education
56350,774231,VR
56351,774261,Indie
56352,774261,Casual
56353,774261,Simulation
56354,774281,Adventure
56355,774281,Indie
56356,774281,RPG
56357,774321,Indie
56358,774321,Adventure
56359,774321,Action
56360,774331,Adventure
56361,774331,Indie
56362,774331,Action
56363,774351,Simulation
56364,774351,Strategy
56365,774351,City Builder
56366,774401,Action
56367,774401,Indie
56368,774401,Casual
56369,774411,Early Access
56370,774411,Indie
56371,774411,Casual
56372,774421,Free to Play
56373,774421,Indie
56374,774421,Casual
56375,774441,Indie
56376,774441,Casual
56377,774441,Simulation
56378,774451,Adventure
56379,774451,Casual
56380,774451,Visual Novel
56381,774461,Casual
56382,774461,Local Multiplayer
56383,774461,Comedy
56384,774501,Sports
56385,774511,RPG
56386,774511,Anime
56387,774511,Action
56388,774531,Adventure
56389,774531,Indie
56390,774531,Puzzle
56391,774541,Early Access
56392,774541,Simulation
56393,774541,Sandbox
56394,774551,Early Access
56395,774551,Sports
56396,774551,Action
56397,774561,Action
56398,774561,Adventure
56399,774561,Indie
56400,774711,Indie
56401,774711,Adventure
56402,774711,2D
56403,774721,Utilities
56404,774721,VR
56405,774721,Adventure
56406,774731,Utilities
56407,774781,Indie
56408,774781,Casual
56409,774781,Family Friendly
56410,774811,Adventure
56411,774811,Psychological Horror
56412,774811,Indie
56413,774831,Indie
56414,774831,Casual
56415,774831,Simulation
56416,774861,Early Access
56417,774861,Survival
56418,774861,Co-op
56419,774891,Indie
56420,774891,Action
56421,774901,Early Access
56422,774901,Simulation
56423,774901,Sports
56424,774911,Indie
56425,774911,Casual
56426,774911,Adventure
56427,774921,Indie
56428,774921,Casual
56429,774921,Simulation
56430,775200,Action
56431,775200,Indie
56432,775200,Gore
56433,775220,Free to Play
56434,775220,Massively Multiplayer
56435,775220,RPG
56436,775270,Action
56437,775270,Indie
56438,775270,Casual
56439,775310,Action
56440,775310,Indie
56441,775310,Casual
56442,775320,Action
56443,775320,Indie
56444,775320,Adventure
56445,775430,Adventure
56446,775430,RPG
56447,775430,Action
56448,775460,Adventure
56449,775460,RPG
56450,775460,Indie
56451,775490,Action
56452,775490,Casual
56453,775490,Indie
56454,775520,Indie
56455,775520,Casual
56456,775520,Dinosaurs
56457,775530,Indie
56458,775530,Casual
56459,775530,Simulation
56460,775570,Action
56461,775570,Indie
56462,775690,Action
56463,775690,Sports
56464,775690,Indie
56465,775720,Indie
56466,775720,Casual
56467,775720,Puzzle
56468,775730,Indie
56469,775730,Casual
56470,775730,Puzzle
56471,775760,Nudity
56472,775760,Sexual Content
56473,775760,Casual
56474,775790,Action
56475,775790,Indie
56476,775790,Casual
56477,775810,Indie
56478,775810,Casual
56479,775820,Indie
56480,775820,Utilities
56481,775820,Controller
56482,775850,Free to Play
56483,775850,Indie
56484,775850,Casual
56485,775860,Early Access
56486,775860,Action
56487,775860,Indie
56488,775900,Racing
56489,775900,Simulation
56490,775900,Sports
56491,775910,Indie
56492,775910,Casual
56493,775910,Relaxing
56494,775940,Early Access
56495,775940,War
56496,775940,Strategy
56497,775960,Adventure
56498,775960,Indie
56499,775960,Puzzle
56500,776000,Adventure
56501,776000,RPG
56502,776000,Indie
56503,776020,Adventure
56504,776020,RPG
56505,776020,Indie
56506,776040,Nudity
56507,776040,Action
56508,776040,Adventure
56509,776080,Indie
56510,776080,Casual
56511,776100,Adventure
56512,776100,Violent
56513,776100,First-Person
56514,776160,Indie
56515,776190,Action
56516,776190,Indie
56517,776190,Adventure
56518,776290,Action
56519,776290,Racing
56520,776290,Simulation
56521,776320,Action
56522,776320,Indie
56523,776320,Casual
56524,776340,Sexual Content
56525,776340,Nudity
56526,776340,Simulation
56527,776360,Action
56528,776360,Indie
56529,776360,Lovecraftian
56530,776370,Casual
56531,776370,Indie
56532,776370,Puzzle
56533,776390,Action
56534,776390,Indie
56535,776390,Casual
56536,776410,Action
56537,776410,Adventure
56538,776430,Early Access
56539,776430,Action
56540,776430,VR
56541,776440,Action
56542,776440,Indie
56543,776450,Early Access
56544,776450,Action
56545,776450,Indie
56546,776490,Bullet Hell
56547,776490,Anime
56548,776490,Great Soundtrack
56549,776510,Strategy
56550,776510,Casual
56551,776510,Massively Multiplayer
56552,776540,Casual
56553,776540,Indie
56554,776540,Puzzle
56555,776550,Casual
56556,776550,Indie
56557,776550,Sports
56558,776580,Violent
56559,776580,Gore
56560,776580,Action
56561,776600,Action
56562,776600,Adventure
56563,776600,Indie
56564,776610,Early Access
56565,776610,Adventure
56566,776610,RPG
56567,776670,Indie
56568,776670,Casual
56569,776670,Simulation
56570,776720,Action
56571,776720,Indie
56572,776720,Adventure
56573,776740,Adventure
56574,776740,Indie
56575,776740,Casual
56576,776780,Strategy
56577,776780,RPG
56578,776780,Tower Defense
56579,776790,Action
56580,776790,Indie
56581,776790,4 Player Local
56582,776820,Indie
56583,776820,Simulation
56584,776820,Memes
56585,776830,Indie
56586,776830,Adventure
56587,776830,Casual
56588,776890,Simulation
56589,776890,Indie
56590,776890,Casual
56591,776920,Design & Illustration
56592,776920,Animation & Modeling
56593,776960,Action
56594,776960,Adventure
56595,776960,Indie
56596,776970,Action
56597,776970,Adventure
56598,776970,Casual
56599,777000,Early Access
56600,777000,Indie
56601,777000,Casual
56602,777020,Indie
56603,777020,Casual
56604,777040,Action
56605,777040,Indie
56606,777040,Violent
56607,777050,Casual
56608,777050,Indie
56609,777050,Adventure
56610,777090,Simulation
56611,777090,Indie
56612,777090,Strategy
56613,777100,Action
56614,777100,Indie
56615,777100,Casual
56616,777130,Early Access
56617,777130,Free to Play
56618,777130,Dating Sim
56619,777140,Free to Play
56620,777140,Indie
56621,777150,Early Access
56622,777150,RPG
56623,777150,Massively Multiplayer
56624,777160,Adventure
56625,777160,Indie
56626,777160,Casual
56627,777200,Adventure
56628,777200,Anime
56629,777200,RPG
56630,777220,Indie
56631,777220,Strategy
56632,777220,RPG
56633,777240,Adventure
56634,777240,RPG
56635,777240,Indie
56636,777250,Early Access
56637,777250,Action
56638,777250,Adventure
56639,777270,Adventure
56640,777270,Indie
56641,777270,Casual
56642,777310,Action
56643,777310,Adventure
56644,777310,Indie
56645,777340,Indie
56646,777340,Casual
56647,777340,Relaxing
56648,777350,Strategy
56649,777350,Adventure
56650,777350,Casual
56651,777360,Early Access
56652,777360,Casual
56653,777360,Violent
56654,777380,Strategy
56655,777380,Indie
56656,777380,Space
56657,777400,Action
56658,777400,Indie
56659,777400,Casual
56660,777420,Early Access
56661,777420,Adventure
56662,777420,RPG
56663,777430,Early Access
56664,777430,Simulation
56665,777430,Sports
56666,777530,Early Access
56667,777530,Indie
56668,777530,Simulation
56669,777540,Action
56670,777540,Platformer
56671,777550,Action
56672,777550,Massively Multiplayer
56673,777550,RPG
56674,777560,Action
56675,777560,Indie
56676,777580,Indie
56677,777580,Adventure
56678,777590,Early Access
56679,777590,Simulation
56680,777590,Strategy
56681,777610,Early Access
56682,777610,Indie
56683,777610,Simulation
56684,777620,Strategy
56685,777620,Indie
56686,777640,Indie
56687,777640,Adventure
56688,777640,Puzzle
56689,777650,Strategy
56690,777650,Casual
56691,777650,Simulation
56692,777660,Action
56693,777660,Top-Down
56694,777660,Indie
56695,777730,Action
56696,777730,Indie
56697,777730,Violent
56698,777760,Action
56699,777760,Casual
56700,777760,Adventure
56701,777770,Strategy
56702,777770,RTS
56703,777770,Base-Building
56704,777790,Action
56705,777790,Indie
56706,777790,Adventure
56707,777820,Casual
56708,777820,Adventure
56709,777820,Indie
56710,777850,Early Access
56711,777850,Casual
56712,777850,Strategy
56713,777860,Indie
56714,777860,Casual
56715,777870,Adventure
56716,777870,Indie
56717,777880,Tower Defense
56718,777880,2D
56719,777880,Side Scroller
56720,777900,Indie
56721,777900,Strategy
56722,777900,Simulation
56723,778000,Casual
56724,778000,Adventure
56725,778000,Indie
56726,778030,Action
56727,778050,Action
56728,778050,Adventure
56729,778050,Indie
56730,778080,Action
56731,778080,Adventure
56732,778080,3D Platformer
56733,778110,Action
56734,778110,Indie
56735,778110,VR
56736,778120,Indie
56737,778120,Action
56738,778120,Simulation
56739,778150,Casual
56740,778150,Indie
56741,778150,Visual Novel
56742,778230,Casual
56743,778230,Indie
56744,778230,Simulation
56745,778240,Action
56746,778240,Adventure
56747,778240,Indie
56748,778250,Early Access
56749,778250,Strategy
56750,778250,Simulation
56751,778260,Adventure
56752,778260,Free to Play
56753,778260,VR
56754,778270,Action
56755,778270,Adventure
56756,778270,Rogue-like
56757,778330,Adventure
56758,778330,Indie
56759,778330,2D
56760,778340,Indie
56761,778340,Casual
56762,778340,Dog
56763,778360,Action
56764,778360,Indie
56765,778360,Adventure
56766,778390,Gore
56767,778390,Violent
56768,778390,Adventure
56769,778400,Gore
56770,778400,Adventure
56771,778400,Violent
56772,778410,Action
56773,778410,Indie
56774,778410,Strategy
56775,778420,Adventure
56776,778420,Indie
56777,778420,Casual
56778,778450,Casual
56779,778450,Adventure
56780,778450,Indie
56781,778460,Action
56782,778460,Indie
56783,778460,Shooter
56784,778470,Indie
56785,778470,Casual
56786,778470,Strategy
56787,778540,Action
56788,778540,Adventure
56789,778540,Indie
56790,778550,Action
56791,778550,Casual
56792,778550,Violent
56793,778570,Casual
56794,778570,Adventure
56795,778570,Indie
56796,778580,Action
56797,778580,Adventure
56798,778580,Indie
56799,778590,Casual
56800,778590,Adventure
56801,778590,Indie
56802,778610,Nudity
56803,778610,Sexual Content
56804,778610,Adventure
56805,778640,Action
56806,778640,Indie
56807,778640,Adventure
56808,778650,Action
56809,778650,Indie
56810,778650,Casual
56811,778700,Sexual Content
56812,778700,Nudity
56813,778700,Free to Play
56814,778710,Early Access
56815,778710,Indie
56816,778710,Casual
56817,778760,Adventure
56818,778760,Visual Novel
56819,778760,Detective
56820,778770,Indie
56821,778770,Casual
56822,778800,RPG
56823,778800,RPGMaker
56824,778800,Indie
56825,778810,Adventure
56826,778810,RPG
56827,778810,Indie
56828,778830,Adventure
56829,778830,Indie
56830,778840,Indie
56831,778840,Action
56832,778840,RPG
56833,778850,Indie
56834,778850,Detective
56835,778850,Zombies
56836,778860,Indie
56837,778860,Casual
56838,778860,Relaxing
56839,778870,Action
56840,778870,Indie
56841,778870,Gore
56842,778900,Action
56843,778900,Adventure
56844,778900,Indie
56845,778910,Action
56846,778910,Adventure
56847,778910,Indie
56848,778930,Action
56849,778930,Indie
56850,778930,Violent
56851,779050,Early Access
56852,779050,Massively Multiplayer
56853,779050,Indie
56854,779060,Action
56855,779060,Indie
56856,779070,Action
56857,779070,Adventure
56858,779070,Indie
56859,779090,Indie
56860,779090,Adventure
56861,779090,Psychological Horror
56862,779100,Early Access
56863,779100,Action
56864,779100,Indie
56865,779110,Early Access
56866,779110,RPG
56867,779110,Fantasy
56868,779130,Early Access
56869,779130,Action
56870,779130,Sports
56871,779140,Action
56872,779140,Indie
56873,779140,RPG
56874,779150,Action
56875,779150,Simulation
56876,779150,Violent
56877,779160,Early Access
56878,779160,Action
56879,779160,VR
56880,779190,Action
56881,779190,Casual
56882,779190,Strategy
56883,779220,Indie
56884,779220,Casual
56885,779220,RPG
56886,779240,Action
56887,779240,Adventure
56888,779240,Indie
56889,779250,Action
56890,779250,Indie
56891,779300,Early Access
56892,779300,Strategy
56893,779300,Indie
56894,779310,Casual
56895,779310,Indie
56896,779320,Adventure
56897,779320,Strategy
56898,779320,Indie
56899,779330,Simulation
56900,779330,Strategy
56901,779330,Indie
56902,779360,Action
56903,779360,Casual
56904,779360,Indie
56905,779390,Indie
56906,779390,Casual
56907,779390,VR
56908,779410,Early Access
56909,779410,Action
56910,779410,Violent
56911,779420,Adventure
56912,779420,Indie
56913,779420,FMV
56914,779430,Tennis
56915,779430,Sports
56916,779430,Simulation
56917,779550,Adventure
56918,779550,Casual
56919,779550,RPG
56920,779560,Action
56921,779560,Adventure
56922,779560,RPG
56923,779570,Casual
56924,779570,Simulation
56925,779570,Indie
56926,779580,Early Access
56927,779580,Action
56928,779580,Indie
56929,779590,Simulation
56930,779590,Indie
56931,779590,Action
56932,779620,Action
56933,779620,Adventure
56934,779620,Gore
56935,779640,Indie
56936,779640,Visual Novel
56937,779640,Adventure
56938,779650,Free to Play
56939,779650,Adventure
56940,779650,Action
56941,779700,Casual
56942,779700,Action
56943,779700,Adventure
56944,779730,Indie
56945,779730,Simulation
56946,779730,Sports
56947,779760,Indie
56948,779760,Casual
56949,779760,Strategy
56950,779780,Indie
56951,779780,Violent
56952,779780,Nudity
56953,779790,Casual
56954,779790,Action
56955,779790,Indie
56956,779800,Indie
56957,779800,Adventure
56958,779800,Casual
56959,779840,Adventure
56960,779840,Indie
56961,779840,Puzzle
56962,779850,Adventure
56963,779850,Indie
56964,779850,Early Access
56965,779870,Action
56966,779870,Indie
56967,779870,Simulation
56968,779960,Early Access
56969,779960,Indie
56970,779960,Simulation
56971,779990,Free to Play
56972,779990,Casual
56973,779990,Indie
56974,780000,Action
56975,780000,Indie
56976,780000,Simulation
56977,780080,Strategy
56978,780080,Casual
56979,780080,Action
56980,780100,Utilities
56981,780100,Software
56982,780120,Free to Play
56983,780120,Racing
56984,780120,Indie
56985,780160,Early Access
56986,780160,Racing
56987,780160,Casual
56988,780210,Simulation
56989,780210,Indie
56990,780210,Puzzle
56991,780220,Indie
56992,780230,Casual
56993,780260,Strategy
56994,780260,Action
56995,780260,Indie
56996,780280,Casual
56997,780280,Indie
56998,780280,Simulation
56999,780320,Indie
57000,780320,Casual
57001,780320,Adventure
57002,780330,Casual
57003,780330,Strategy
57004,780330,Indie
57005,780350,Adventure
57006,780350,Action
57007,780350,Puzzle-Platformer
57008,780360,Casual
57009,780360,Indie
57010,780380,Casual
57011,780380,Indie
57012,780380,Strategy
57013,780390,Action
57014,780390,Casual
57015,780390,RPG
57016,780410,Strategy
57017,780410,Indie
57018,780410,Casual
57019,780440,Casual
57020,780440,Strategy
57021,780440,Indie
57022,780500,Adventure
57023,780500,Indie
57024,780500,3D Platformer
57025,780520,Action
57026,780520,Indie
57027,780520,Casual
57028,780570,Action
57029,780570,Adventure
57030,780570,Casual
57031,780580,RPG
57032,780580,Casual
57033,780580,Indie
57034,780630,Casual
57035,780630,Action
57036,780630,Indie
57037,780690,Early Access
57038,780690,Simulation
57039,780690,Casual
57040,780710,Early Access
57041,780710,Strategy
57042,780710,Action
57043,780740,Adventure
57044,780750,Indie
57045,780750,Casual
57046,780760,Action
57047,780760,Indie
57048,780800,Indie
57049,780800,Platformer
57050,780800,2D
57051,780840,Adventure
57052,780840,Indie
57053,780840,Horror
57054,780850,Indie
57055,780850,Casual
57056,780850,VR
57057,780970,Early Access
57058,780970,Strategy
57059,780970,Indie
57060,781000,Action
57061,781000,Adventure
57062,781000,Indie
57063,781030,Massively Multiplayer
57064,781030,Free to Play
57065,781030,RPG
57066,781040,Simulation
57067,781040,VR
57068,781050,Casual
57069,781050,Indie
57070,781050,Adventure
57071,781100,Indie
57072,781100,Casual
57073,781110,Indie
57074,781110,Adventure
57075,781110,Gore
57076,781130,Early Access
57077,781130,Simulation
57078,781130,Casual
57079,781220,Adventure
57080,781220,RPG
57081,781220,Retro
57082,781230,Action
57083,781230,Indie
57084,781240,Action
57085,781250,Adventure
57086,781250,Action
57087,781260,Strategy
57088,781260,Action
57089,781260,Adventure
57090,781270,Action
57091,781270,Adventure
57092,781270,On-Rails Shooter
57093,781280,Adventure
57094,781280,Action
57095,781280,RPG
57096,781290,Strategy
57097,781290,Action
57098,781310,RPG
57099,781310,RPGMaker
57100,781320,Action
57101,781320,Indie
57102,781320,Casual
57103,781380,Early Access
57104,781380,Action
57105,781380,Indie
57106,781440,Free to Play
57107,781440,Action
57108,781440,Adventure
57109,781480,Simulation
57110,781480,Adventure
57111,781480,Indie
57112,781490,Indie
57113,781490,Casual
57114,781500,Action
57115,781500,Indie
57116,781500,Casual
57117,781520,Adventure
57118,781520,Indie
57119,781520,Casual
57120,781560,Action
57121,781560,Adventure
57122,781560,Indie
57123,781590,Strategy
57124,781590,Adventure
57125,781590,RPG
57126,781610,Adventure
57127,781610,Indie
57128,781610,Platformer
57129,781630,Action
57130,781630,Indie
57131,781630,Casual
57132,781640,Indie
57133,781640,Action
57134,781640,Casual
57135,781650,Indie
57136,781650,Racing
57137,781650,Simulation
57138,781660,Indie
57139,781660,Casual
57140,781660,Strategy
57141,781670,Indie
57142,781670,Casual
57143,781670,Free to Play
57144,781680,Indie
57145,781680,Hack and Slash
57146,781680,Survival
57147,781700,Indie
57148,781700,Casual
57149,781700,Adventure
57150,781760,Strategy
57151,781760,Indie
57152,781760,Casual
57153,781780,Adventure
57154,781780,Indie
57155,781780,Simulation
57156,781800,Action
57157,781800,Indie
57158,781800,Arcade
57159,781810,Indie
57160,781810,Casual
57161,781810,Puzzle
57162,781820,Indie
57163,781820,Casual
57164,781860,Action
57165,781860,Adventure
57166,781860,Indie
57167,781880,Indie
57168,781880,Gore
57169,781880,Violent
57170,781890,Strategy
57171,781890,Action
57172,781890,Indie
57173,781930,Indie
57174,781930,Casual
57175,781930,2D
57176,781950,Casual
57177,781950,Indie
57178,781950,Pixel Graphics
57179,781990,Strategy
57180,781990,Free to Play
57181,781990,Indie
57182,782020,Early Access
57183,782020,Adventure
57184,782020,Action
57185,782050,Adventure
57186,782050,Indie
57187,782050,Gore
57188,782080,Adventure
57189,782080,Indie
57190,782080,Casual
57191,782100,Indie
57192,782100,Casual
57193,782100,Simulation
57194,782120,Indie
57195,782120,Action
57196,782120,Singleplayer
57197,782130,Indie
57198,782130,Casual
57199,782130,Competitive
57200,782140,Strategy
57201,782140,Cyberpunk
57202,782140,RTS
57203,782160,Early Access
57204,782160,RPG
57205,782160,Indie
57206,782180,Casual
57207,782180,Adventure
57208,782180,Indie
57209,782190,Casual
57210,782190,Simulation
57211,782190,Visual Novel
57212,782210,Early Access
57213,782210,Action
57214,782210,Indie
57215,782280,Indie
57216,782280,Casual
57217,782300,Adventure
57218,782300,Indie
57219,782300,Casual
57220,782320,Indie
57221,782340,Free to Play
57222,782340,Indie
57223,782340,Casual
57224,782380,Action
57225,782380,Adventure
57226,782380,Indie
57227,782410,Strategy
57228,782410,Simulation
57229,782410,City Builder
57230,782450,Adventure
57231,782450,Indie
57232,782450,Casual
57233,782460,Action
57234,782460,Indie
57235,782460,Casual
57236,782510,Indie
57237,782510,Simulation
57238,782510,Sports
57239,782570,Adventure
57240,782570,RPG
57241,782570,Strategy
57242,782610,Action
57243,782610,Indie
57244,782610,Casual
57245,782630,Free to Play
57246,782630,Action
57247,782630,Indie
57248,782650,Indie
57249,782650,Action
57250,782650,Adventure
57251,782660,Free to Play
57252,782660,Massively Multiplayer
57253,782660,Simulation
57254,782670,Free to Play
57255,782670,Action
57256,782670,Massively Multiplayer
57257,782690,Indie
57258,782690,RPG
57259,782690,Visual Novel
57260,782700,Adventure
57261,782700,Casual
57262,782700,Indie
57263,783050,Adventure
57264,783050,Indie
57265,783050,Point & Click
57266,783060,Adventure
57267,783060,Casual
57268,783060,Indie
57269,783070,Early Access
57270,783070,Simulation
57271,783070,Strategy
57272,783090,Action
57273,783090,Indie
57274,783090,Casual
57275,783120,Adventure
57276,783120,Visual Novel
57277,783120,Anime
57278,783140,Indie
57279,783140,Simulation
57280,783140,Action
57281,783170,RPG
57282,783170,Action
57283,783170,Post-apocalyptic
57284,783180,Adventure
57285,783180,RPG
57286,783180,Pixel Graphics
57287,783200,Casual
57288,783200,Indie
57289,783200,Adventure
57290,783210,Strategy
57291,783210,4X
57292,783210,Historical
57293,783220,Indie
57294,783220,Casual
57295,783220,Arcade
57296,783230,Early Access
57297,783230,Action
57298,783230,Indie
57299,783240,Early Access
57300,783240,Free to Play
57301,783240,Massively Multiplayer
57302,783250,Indie
57303,783250,Casual
57304,783250,Arcade
57305,783260,Early Access
57306,783260,Action
57307,783260,Indie
57308,783270,Action
57309,783270,Indie
57310,783270,VR
57311,783310,Indie
57312,783310,Adventure
57313,783310,Action
57314,783330,Adventure
57315,783330,Indie
57316,783330,2D
57317,783420,Action
57318,783420,Casual
57319,783420,Adventure
57320,783440,Adventure
57321,783440,RPG
57322,783440,Indie
57323,783450,Action
57324,783450,Indie
57325,783450,FPS
57326,783470,Indie
57327,783470,Casual
57328,783470,Simulation
57329,783590,RPG
57330,783590,Indie
57331,783590,Strategy
57332,783600,Action
57333,783600,Casual
57334,783600,Indie
57335,783650,Indie
57336,783650,Horror
57337,783650,Comedy
57338,783720,Action
57339,783720,Indie
57340,783720,Casual
57341,783790,Action
57342,783790,Gore
57343,783790,Violent
57344,783810,Action
57345,783810,RPG
57346,783810,Adventure
57347,783860,Simulation
57348,783860,Adventure
57349,783860,Indie
57350,783890,Adventure
57351,783890,Indie
57352,783890,Casual
57353,783900,Casual
57354,783900,Strategy
57355,783900,Indie
57356,783920,Action
57357,783920,Adventure
57358,783920,Indie
57359,783940,Adventure
57360,783940,Indie
57361,783940,Point & Click
57362,783960,Adventure
57363,783960,Mystery
57364,783960,Indie
57365,783980,Indie
57366,783980,Casual
57367,784000,Strategy
57368,784000,Indie
57369,784000,Casual
57370,784010,Adventure
57371,784010,Action
57372,784010,RPG
57373,784050,Early Access
57374,784050,Action
57375,784050,Indie
57376,784100,Adventure
57377,784100,Indie
57378,784100,Casual
57379,784130,Action
57380,784130,Indie
57381,784130,Puzzle
57382,784150,Early Access
57383,784150,City Builder
57384,784150,Strategy
57385,784180,Casual
57386,784940,Indie
57387,784940,Adventure
57388,784940,Memes
57389,784950,Free to Play
57390,784950,Strategy
57391,784950,Massively Multiplayer
57392,785030,Casual
57393,785030,Indie
57394,785070,Indie
57395,785070,Action
57396,785070,Adventure
57397,785100,Adventure
57398,785100,Indie
57399,785100,Story Rich
57400,785110,Indie
57401,785110,Casual
57402,785110,Anime
57403,785130,Free to Play
57404,785130,Action
57405,785130,Violent
57406,785140,Indie
57407,785140,Casual
57408,785140,Simulation
57409,785480,Adventure
57410,785480,Casual
57411,785480,Violent
57412,785560,Early Access
57413,785560,Action
57414,785560,Indie
57415,785590,Action
57416,785590,Indie
57417,785590,Arcade
57418,785610,Indie
57419,785610,Casual
57420,785610,Simulation
57421,785640,Casual
57422,785640,Visual Novel
57423,785640,Anime
57424,785660,Early Access
57425,785660,Simulation
57426,785660,Indie
57427,785670,Simulation
57428,785670,Indie
57429,785670,Hunting
57430,785680,Indie
57431,785680,Simulation
57432,785680,Space
57433,785690,Action
57434,785690,Indie
57435,785690,Racing
57436,785740,Strategy
57437,785740,Indie
57438,785740,Adventure
57439,785750,Simulation
57440,785750,Turn-Based Strategy
57441,785750,Anime
57442,785780,Strategy
57443,785780,Simulation
57444,785780,Pixel Graphics
57445,785840,Casual
57446,785840,Nudity
57447,785840,Indie
57448,785850,Simulation
57449,785850,RPG
57450,785850,Strategy
57451,785870,Indie
57452,785870,Puzzle
57453,785870,Procedural Generation
57454,785880,Indie
57455,785880,Action
57456,785880,Platformer
57457,785890,Casual
57458,785890,Indie
57459,785890,Strategy
57460,785920,Adventure
57461,785920,Indie
57462,785920,Strategy
57463,785930,Strategy
57464,785930,Simulation
57465,785940,Strategy
57466,785950,Action
57467,785950,Adventure
57468,785960,Action
57469,785960,Indie
57470,785960,Gore
57471,786090,Adventure
57472,786090,Casual
57473,786090,Hidden Object
57474,786100,Adventure
57475,786100,Casual
57476,786100,Hidden Object
57477,786120,Early Access
57478,786120,Action
57479,786120,Indie
57480,786130,Strategy
57481,786130,Simulation
57482,786130,Indie
57483,786140,Free to Play
57484,786140,Action
57485,786140,Indie
57486,786170,Early Access
57487,786170,Action
57488,786170,Indie
57489,786180,Indie
57490,786180,Action
57491,786180,Simulation
57492,786280,Action
57493,786280,Indie
57494,786280,Massively Multiplayer
57495,786290,Adventure
57496,786290,RPG
57497,786290,Indie
57498,786330,Indie
57499,786330,RPG
57500,786330,Casual
57501,786340,Adventure
57502,786340,Indie
57503,786340,Casual
57504,786350,Action
57505,786350,Indie
57506,786350,Platformer
57507,786370,Free to Play
57508,786370,Action
57509,786370,Indie
57510,786390,Adventure
57511,786390,Gore
57512,786390,VR
57513,786400,Early Access
57514,786400,Indie
57515,786400,Simulation
57516,786410,Free to Play
57517,786410,Adventure
57518,786410,Indie
57519,786420,Strategy
57520,786420,Indie
57521,786420,Casual
57522,786450,Strategy
57523,786450,Action
57524,786450,Indie
57525,786470,Early Access
57526,786470,Action
57527,786470,Indie
57528,786490,Free to Play
57529,786490,Simulation
57530,786490,Action
57531,786510,RPG
57532,786510,RPGMaker
57533,786510,Anime
57534,786520,Early Access
57535,786520,Utilities
57536,786520,Anime
57537,786560,Indie
57538,786560,Atmospheric
57539,786560,Action
57540,786570,Casual
57541,786570,Adventure
57542,786570,Simulation
57543,786580,RPG
57544,786580,Indie
57545,786580,Adventure
57546,786590,Indie
57547,786620,Early Access
57548,786620,Action
57549,786620,Indie
57550,786630,Casual
57551,786630,Racing
57552,786630,Indie
57553,786650,Indie
57554,786650,Casual
57555,786650,Word Game
57556,786670,Indie
57557,786670,Casual
57558,786670,Simulation
57559,786680,Free to Play
57560,786680,Action
57561,786680,Indie
57562,786690,Action
57563,786690,Casual
57564,786690,Adventure
57565,786710,Action
57566,786710,Indie
57567,786710,Strategy
57568,786720,Action
57569,786720,Indie
57570,786720,Casual
57571,786740,Early Access
57572,786740,Action
57573,786740,Gore
57574,786750,Indie
57575,786750,Casual
57576,786770,Adventure
57577,786770,Casual
57578,786770,Indie
57579,786800,Casual
57580,786800,Indie
57581,786820,Casual
57582,786840,Early Access
57583,786840,Indie
57584,786840,Racing
57585,786850,Free to Play
57586,786850,RPG
57587,786850,Indie
57588,786910,Indie
57589,786910,Adventure
57590,786910,Gore
57591,786940,Strategy
57592,786940,Indie
57593,786940,Casual
57594,786950,Indie
57595,786950,Gore
57596,786950,Casual
57597,786980,Action
57598,786980,Indie
57599,786980,Third-Person Shooter
57600,786990,Casual
57601,786990,Indie
57602,786990,Strategy
57603,787040,Indie
57604,787040,Strategy
57605,787040,Action
57606,787050,Early Access
57607,787050,Action
57608,787050,Indie
57609,787070,Action
57610,787070,Indie
57611,787070,Adventure
57612,787100,Indie
57613,787100,Strategy
57614,787100,Action
57615,787110,RPG
57616,787110,Adventure
57617,787110,Violent
57618,787140,RPG
57619,787140,Sexual Content
57620,787140,RPGMaker
57621,787170,Early Access
57622,787170,Casual
57623,787170,RPG
57624,787190,Adventure
57625,787190,Indie
57626,787190,Platformer
57627,787200,Action
57628,787200,Indie
57629,787200,Casual
57630,787220,Free to Play
57631,787220,Indie
57632,787220,Casual
57633,787240,Indie
57634,787240,Casual
57635,787250,Early Access
57636,787250,Strategy
57637,787250,Action
57638,787260,Indie
57639,787260,Casual
57640,787370,Indie
57641,787370,Adventure
57642,787370,RPG
57643,787390,Action
57644,787390,Indie
57645,787390,Casual
57646,787400,Action
57647,787400,Indie
57648,787400,RPG
57649,787420,Indie
57650,787420,Action
57651,787420,Robots
57652,787430,Action
57653,787430,Indie
57654,787430,Simulation
57655,787440,Casual
57656,787440,Strategy
57657,787440,Indie
