appid,genres
816170,Adventure;Indie
816180,Adventure;Casual;Indie
816190,Casual;Indie
816200,Casual;Indie
816210,Action;Casual;Indie;Simulation;Strategy
816220,Sexual Content;Nudity;Casual
816240,Adventure;Casual;Indie
816250,Casual;Indie
816260,Action;Adventure;Casual;Indie;Racing;Simulation
816270,Sexual Content;Casual;Indie
816280,Casual;Indie
816330,Action;Adventure;Indie
816340,Indie;Strategy
816350,Adventure;Casual;Free to Play;Indie
816380,Simulation
816400,Action;Adventure;Indie;RPG
816410,Action;Casual;Indie
816490,Casual;Indie
816500,Casual;Indie;Racing;Sports
816550,Action;Adventure;Casual;Indie;Early Access
816580,Sexual Content;Nudity;Casual;Indie;Simulation
816590,Massively Multiplayer;Racing;Strategy
816610,Simulation
816630,Action
816650,Indie;Simulation
816660,Simulation
816670,Action;Indie
816710,Adventure;Indie
816720,Action;Adventure;Indie
816730,Action;Casual;Indie;Sports;Early Access
816740,Action;Adventure;Indie
816750,Action;Adventure;Indie
816760,Action;Casual;Indie
816770,Casual;Indie
816810,Casual;Free to Play
816830,Casual;Indie
816840,Casual
816870,Action;Indie
816890,Casual;Indie
816920,Action;Simulation
816930,Action;Adventure;Indie
816990,Action;Adventure;Indie
817110,Casual;Indie
817120,Action;Casual;Indie
817130,Simulation;Sports
817150,Gore;Action;Casual;Indie;Strategy
817160,Action;Casual;Indie;Strategy
817190,Casual;Indie
817200,Indie;RPG;Simulation
817220,Action;Adventure;Indie
817230,Action;Indie
817250,Action;Casual;Indie
817360,Action;Free to Play;Indie;Early Access
817370,Free to Play;Simulation;Early Access
817390,Strategy
817410,Action;Casual;Indie
817440,Action;Indie
817460,Action;RPG
817470,Adventure;Casual;Indie;Sports;Strategy
817490,Casual;Indie
817510,Action;Indie
817530,Indie;Racing
817580,Adventure;Casual;Indie
817620,Casual
817630,Adventure;Casual
817640,Adventure;Casual;Simulation
817650,Action;Adventure;Indie
817660,Casual;Indie;RPG;Simulation;Strategy
817680,Casual;Indie;Racing;Simulation
817710,Action;Adventure;Indie
817720,Sports;Strategy
817760,Adventure;Casual;Simulation;Strategy
817770,Casual;Indie
817820,Adventure;Indie
817860,Adventure;Indie
817950,Action;Adventure;Casual;Free to Play;Indie;Racing;RPG;Simulation;Sports
818030,Adventure;Strategy
818050,Adventure;Indie
818060,Adventure;Casual;Indie
818070,RPG;Early Access
818080,Action;Indie;Racing;Simulation;Sports
818140,Action;Racing
818150,Simulation
818210,Action;Indie
818220,Action;Casual;Indie
818290,Adventure;Casual;Indie;Simulation
818320,Action;Adventure
818350,Action;Casual;Indie;Early Access
818380,Action;Casual;Indie;Sports;Early Access
818400,Adventure;Indie;Simulation;Early Access
818410,Adventure;Indie
818430,Adventure;Casual;Indie
818440,Adventure;Casual;Indie
818480,Action;Adventure;Casual;Indie
818500,Casual;Indie
818530,Adventure;Indie
818570,Violent;Gore;Action;Casual;Indie
818590,Action;Adventure;Casual;Indie
818610,Adventure;Indie;RPG
818620,Action;Indie;Early Access
818640,Action;Indie
818650,Action;Adventure;Indie
818670,Action;Adventure;Indie
818730,Adventure;Casual;Indie
818760,Casual;Indie
818780,Action;Indie
818790,Indie;Racing;Simulation;Sports
818800,Adventure
818830,Action;Casual;Indie
818860,Adventure
818890,Action;Adventure;Casual;Indie;Strategy
818940,Sexual Content;Nudity;Casual;Indie
818950,Casual;Indie;Strategy
818960,Action;Indie
818990,Adventure;Indie
819020,RPG
819060,Simulation
819070,Violent;Gore;Action
819080,Action;Racing
819160,Action;Indie;Strategy
819210,Indie;Simulation;Strategy
819220,Casual;Indie;Strategy
819230,Sexual Content;Nudity;Casual;Indie
819280,Action;Indie
819330,Casual;Indie
819400,Action;Adventure;Indie;RPG;Early Access
819470,Action;Adventure;Casual;Indie
819480,Action;Adventure;Casual;Indie
819500,Action;Adventure;Massively Multiplayer
819560,Action;Indie;Racing
819630,Casual;Indie;Sports;Early Access
819640,Casual;RPG;Simulation
819650,Casual;Indie;Simulation
819740,Casual;Indie
819790,Adventure;Massively Multiplayer;RPG
819800,Action;Adventure;Indie
819870,Adventure;Casual;Indie;RPG;Simulation;Strategy
819880,Action;Casual;Early Access
819910,Casual;Indie;Strategy
819940,Action;Indie;Early Access
819950,Action;Adventure;Casual;Indie
819960,Indie
819990,Adventure;Indie
820030,Casual
820040,Casual
820090,Casual;Free to Play
820170,Action;Casual;Indie
820190,Free to Play;Indie;Racing
820210,Casual;Indie
820240,Action;Adventure;Indie
820250,Adventure;Casual;Indie;Strategy
820300,Adventure;Casual;Indie
820310,Action;Adventure;Casual;Indie;RPG;Strategy
820320,Casual;Indie
820380,Violent;Gore;Action;Adventure;Indie
820400,Violent;Gore;Action;Adventure;Free to Play;Indie
820480,Action;Indie
820500,Casual;Indie
820510,Adventure;Casual;Indie
820530,Action;Adventure;Casual;Indie;Strategy
820580,Adventure;Simulation;Strategy
820600,Action;Casual;Indie;Strategy
820610,Action;Adventure;Casual;Indie;RPG
820620,Action;Indie
820640,Action;Adventure;Casual;Indie;Racing;Early Access
820660,Action;Adventure;Casual;Indie;Simulation;Sports
820680,Action;Adventure;Indie;Racing
820690,Action;Casual;Indie
820700,Casual;Indie
820710,Casual;Indie
820730,Adventure;Casual;Simulation
820750,Simulation
820760,RPG;Strategy
820770,Casual;Indie;RPG;Simulation
820790,Adventure;Casual;Free to Play;Indie
820830,Action;Casual;Indie;Simulation
820840,Action;Adventure;Indie
820880,Casual;Indie;Simulation
820890,Adventure;Casual;Indie;RPG
820900,Adventure;Indie
820910,Casual;Indie;Strategy
820950,Indie
821060,Animation & Modeling;Software Training;Utilities;Early Access
821100,Action;Adventure;Indie
821120,Casual;Indie;RPG;Simulation
821180,Action;Adventure;Casual;Indie;Early Access
821190,Casual;Indie
821230,Action;Casual;Indie
821260,Action;Indie
821320,Casual;Indie;Strategy
821330,Violent;Gore;Action;Indie
821360,Action;Casual;Indie
821370,Sports
821390,Adventure;Indie;RPG
821400,Casual;Indie
821410,Action;Casual;Indie
821480,Strategy
821500,Action;Adventure;Indie
821520,Action;Casual;Indie;Simulation;Strategy
821550,Adventure;Casual;Indie
821560,Action;Adventure;Indie;RPG
821570,Action;Casual;Indie;Sports
821610,Casual;Free to Play;Simulation
821640,Action;Casual;Indie;Sports
821670,Casual;Free to Play;Simulation
821680,Utilities
821720,Adventure;Casual
821730,Action;Adventure;Casual;Indie;RPG;Strategy
821790,Adventure;Indie;Simulation
821800,Simulation
821810,Action;Adventure;Casual
821850,Violent;Action;Casual;Indie
821860,Violent;Action;Casual;Indie
821890,Action;Adventure;Indie;RPG
821910,Casual;Indie;Strategy
822040,Sports
822070,Violent;Gore;Action;Adventure;Indie
822110,Adventure;Free to Play;Indie;Early Access
822130,Adventure;Casual;Indie
822140,Action;Casual;Indie
822150,Action;Adventure;Indie;Simulation;Strategy
822190,Adventure;Indie
822240,Adventure;Free to Play;Massively Multiplayer;Simulation;Early Access
822250,Action;Indie;Strategy
822440,Indie
822450,Action;Indie
822460,Action;Casual;Strategy
822470,Casual;Indie;Simulation;Strategy
822510,Action;Adventure;Massively Multiplayer;Simulation
822530,Action;Adventure;Casual;Indie
822540,Action
822550,Action;Adventure;Casual;Indie
822600,Action;Adventure;Casual;Indie
822640,Adventure;Indie;RPG
822650,Action;Adventure;Indie;Simulation
822680,Action;Adventure;Casual;Indie
822700,Casual;Indie;Simulation;Sports;Strategy
822720,Action;Adventure;Indie
822740,Casual;Indie;Simulation
822750,Action;Casual;Indie
822760,Adventure;Casual;Simulation
822770,Action;Adventure;Indie;Early Access
822810,Action;Casual;Indie
822830,Sexual Content;Nudity;Action;Adventure;Indie;RPG
822840,Violent;Gore;Action;Adventure;RPG;Simulation;Strategy;Early Access
822870,Violent;Gore;Action;Adventure;Indie;Simulation;Early Access
822900,Action;Casual;Strategy
822910,Indie;Strategy
822920,Indie
822930,Sexual Content;Nudity;Casual;Indie
822940,Adventure;Casual;Indie
822970,Casual;Indie
822990,Indie;Simulation;Strategy
823040,Casual;Indie
823100,Action;Adventure;Indie
823130,Action;Indie
823160,Indie
823280,Adventure;Casual;Indie;Simulation;Strategy
823290,Action;Casual;Indie;Strategy
823310,Casual;Indie
823330,Adventure;Indie
823340,Casual;Indie;Racing
823360,Casual;Indie
823370,Action;Adventure;Casual;Indie
823420,Nudity;Violent;Adventure;Indie;RPG
823470,Casual;Free to Play;Indie;Sports
823510,Indie;Simulation;Sports
823530,Action;Casual;Indie
823550,Casual;Free to Play;Indie;RPG;Simulation;Strategy
823580,Adventure;Indie
823600,Free to Play;Strategy
823610,Adventure;Indie;RPG;Strategy;Early Access
823640,Casual;Strategy
823670,Adventure;Indie
823690,Casual;Indie
823700,Action;Racing;Simulation;Sports
823710,Casual;Indie
823730,Action;Indie
823740,Casual;Indie
823770,Adventure;Casual;Indie
823800,Adventure;Indie
823830,Adventure;Casual;Free to Play;Indie
823840,Adventure;Indie
823900,Animation & Modeling;Utilities;Early Access
823920,Casual;Indie
824070,Action;Adventure;Indie;RPG;Simulation;Strategy
824170,Action;Adventure;Free to Play;Indie;Early Access
824190,Adventure;Casual;Indie;Simulation;Strategy
824200,Sexual Content;Adventure;Casual;Indie
824250,Action;Casual;Indie
824270,Action;Indie;Simulation
824290,Casual;Indie;Racing;Sports
824300,Free to Play;Massively Multiplayer;RPG;Strategy
824400,Action;Casual;Simulation;Strategy
824450,Indie;Simulation;Strategy;Early Access
824460,Action;Indie;Strategy
824470,Adventure;Casual
824520,Nudity;Adventure;Casual;Indie;RPG
824580,Action;Indie;Strategy
824620,Casual;Indie;Strategy
824640,Casual;Strategy
824710,Action;Casual
824720,Casual;Indie;Racing;Simulation;Sports;Early Access
824760,Adventure;Indie;RPG
824880,Sexual Content;Adventure;Free to Play;Indie;Simulation
825000,Action;Adventure;Casual;Indie;Simulation
825080,Casual;Indie;RPG
825110,Action;Indie
825170,Adventure;Casual;Indie
825240,Action;Casual;Indie
825300,Simulation
825310,Action;Adventure;Indie;Racing;Simulation
825320,Casual;Indie
825350,Action;Adventure;Casual;Indie;Strategy
825370,Adventure;Casual;Indie;RPG;Simulation
825410,Sexual Content;Nudity;Casual;Indie;RPG
825450,Casual
825480,Action;Adventure;Indie;RPG
825490,Action;Casual;Indie
825500,Violent;Gore;Action;Indie
825580,Action;Casual;Free to Play;Indie
825600,Action;Adventure;Indie;Strategy
825610,Adventure;Casual;Indie;Racing
825620,Adventure;Casual;Indie
825630,Adventure
825930,Casual;Indie
825970,Action;Indie
826000,Action;Indie
826010,Casual;Indie
826020,Indie
826030,Casual;Indie;Early Access
826040,Action;Indie
826100,Adventure;Free to Play;Indie;Simulation
826130,Adventure;Casual;Indie;Simulation
826160,Casual;Indie
826170,Action;Indie
826180,Action;Adventure;Indie;RPG;Early Access
826230,Action;Adventure;Casual;Indie;Simulation
826370,Adventure;Casual
826420,Adventure;Casual
826430,Adventure;Casual
826450,Action;Indie;Strategy
826460,Violent;Gore;Adventure;Indie
826480,Free to Play
826550,Action;Adventure;Casual;Indie;Racing;Simulation;Sports
826580,Adventure;Casual
826600,Indie;Massively Multiplayer;RPG;Strategy
826660,Casual;Indie
826810,Action
826930,Action;Adventure;Indie;RPG;Early Access
827100,Adventure;Casual
827110,Adventure;Casual
827120,Adventure;Casual
827130,Adventure;Casual
827170,Casual;Free to Play;Indie;Simulation
827220,Action;Free to Play;Indie
827270,Action;Indie;Strategy
827290,Adventure;Indie
827410,Action;Indie
827420,Casual;Indie;Simulation;Strategy
827450,Action;Indie
827460,Adventure;Casual;Indie
827520,Action;Racing
827530,Casual;Indie
827540,Adventure;Casual;Indie
827560,Action;Indie;RPG;Early Access
827590,Action;Casual;Indie
827640,Sexual Content;Violent;Gore;Casual
827670,Violent;Gore;Adventure;Indie;Simulation;Strategy
827770,Action;Adventure;Indie;RPG;Early Access
827780,Casual;Indie
827830,Adventure;Indie
827860,Action;Free to Play;Indie
827890,Action;Adventure;Indie
827900,Action;Casual;Indie
827920,Casual;Indie
827930,Action;Adventure;Indie;RPG;Strategy;Early Access
827940,Indie
827950,Sexual Content;Adventure;Indie;RPG
828030,Action;Adventure;Casual;Free to Play;Indie
828050,Adventure;Indie
828070,Adventure;Indie;RPG
828080,Action;Indie
828090,Utilities
828150,Action;Casual;Indie
828160,Action;Indie
828170,Casual;Free to Play;Indie
828230,Adventure;Casual;Indie;RPG
828240,Adventure;Indie;Early Access
828250,Action;Casual
828350,Action;Adventure;Indie
828380,Indie
828410,Violent;Action;Indie;Early Access
828420,Action;Casual;Indie
828440,Gore;Action;Indie
828460,Action;Indie
828480,Casual;Indie;Sports;Early Access
828520,Action
828540,Action;Adventure
828550,Action;Casual;Indie;Simulation
828580,Casual;Indie
828590,Action;Indie
828660,Gore;Simulation;Strategy
828680,Action;Early Access
828710,Action;Adventure
828730,Action;Casual;Indie;Early Access
828770,Action;Casual;Indie;Simulation;Sports
828860,Violent;Gore;Indie
828890,Casual;Indie;Early Access
828900,Adventure;Indie
828910,Casual;Indie
828950,Adventure;Casual;Indie
828960,Action;Indie;Racing;Sports
828970,Action;Casual;Indie;Simulation;Strategy
829040,Adventure;Indie
829080,Action;Indie;Massively Multiplayer;Early Access
829110,Action;Adventure
829210,Casual;Indie;Simulation
829250,Adventure;Casual;Indie;RPG;Simulation;Strategy
829260,Action;Indie
829300,Casual;Indie
829370,Action;Adventure;Casual;Indie;Strategy
829390,Simulation
829410,Indie;Strategy
829420,Casual;Free to Play;Indie;Simulation;Strategy
829490,Action;Indie
829540,Casual;Indie
829560,Indie
829590,Action;Adventure;Indie;Massively Multiplayer;RPG;Simulation;Strategy;Early Access
829610,Indie
829630,Casual
829660,Casual;Indie;Simulation;Strategy;Early Access
829720,Adventure;Indie;RPG
829750,Action;Adventure;Casual;Indie
829760,Action;Casual;Indie;Sports
829780,Casual;Indie
829940,Adventure;Casual;Indie
830360,Casual;Indie
830380,Action;Adventure;Casual;Indie;Strategy;Early Access
830390,Action;Adventure;Indie
830410,Adventure;Indie
830430,Adventure;Indie
830470,Action;Casual;Indie
830490,RPG
830500,Action;Casual;Indie
830510,Action;Casual;Indie
830520,Action;Casual;Indie
830590,Casual;Indie;Simulation;Strategy
830620,Casual;Indie;Simulation;Strategy
830630,Action;Adventure;Casual;Indie;RPG
830710,Adventure;Indie
830750,Indie;Simulation;Sports;Strategy
830810,Action;Adventure;Casual
830820,Action;Indie;Early Access
830890,Violent;Gore;Action;Adventure;Casual;Indie;Strategy
830980,Casual;Indie;Simulation
831060,Adventure;Casual;Indie
831070,Adventure;Casual;Indie
831090,Adventure;Indie;Simulation
831100,Casual;Free to Play;Indie
831120,Adventure;Indie
831150,Casual;Indie;Early Access
831180,Action;Indie
831230,Violent;Gore;Indie
831250,Casual;Indie;Sports;Strategy;Early Access
831260,Casual;Indie
831350,Adventure;Casual;Indie;Simulation;Sports
831450,Adventure;Simulation
831460,Casual;Indie
831480,Action;Casual
831490,Action;Adventure;Free to Play;Indie;Simulation
831510,Casual;Indie
831520,Action;Indie;Simulation
831530,Indie;Racing;Sports;Early Access
831540,Sexual Content;Nudity;Indie
831560,Action
831570,Adventure;Indie
831590,Casual;Free to Play;Simulation
831650,Adventure;Casual;Indie;RPG
831660,Adventure
831670,Action;Indie
831680,Casual;Indie
831690,Casual;Indie
831710,Audio Production;Utilities
831720,Casual;Indie
831740,Action;Adventure;Casual;Indie
831770,Violent;Gore;Action;Indie;Racing
831790,Action;Casual;Indie
831810,Action;Adventure;Free to Play;Indie
831910,Action;Adventure
831950,Adventure;Indie;RPG;Strategy
831980,Indie;Simulation;Sports;Strategy
832020,Adventure;Indie
832080,Adventure;Free to Play
832380,Adventure;Indie;Strategy
832420,Adventure;Indie;Simulation
832470,Indie
832490,Adventure;Casual;Indie;RPG
832510,Action;Casual;Indie;Racing
832520,Adventure;Indie;Strategy;Early Access
832530,Action;Adventure;Casual;Indie;Strategy
832540,Adventure
832550,Action;Adventure;Casual;Indie;Racing;Simulation;Sports
832610,Action;Adventure;Indie;RPG
832650,Adventure;Indie;RPG;Strategy
832680,Casual;Indie;Simulation;Sports;Early Access
832690,Strategy
832710,RPG
832720,Adventure;Simulation;Early Access
832990,Action;Racing;Simulation
833010,Action;Indie;RPG;Simulation;Strategy
833030,Action;Indie;Racing;Simulation;Strategy
833040,Violent;Adventure;Casual;Indie;RPG;Simulation
833070,Violent;Gore;Action;Adventure;Casual;Early Access
833110,Action;Indie;Strategy
833140,Action;Casual;Indie
833150,Action;Adventure;Casual;Indie;RPG;Simulation
833180,Action;Indie;Massively Multiplayer;Strategy
833260,Indie
833270,Indie
833290,Action;Adventure;Casual;Indie
833300,Action;Adventure;Indie;RPG;Strategy
833360,Action;Indie;RPG;Early Access
833370,Casual;Indie;Strategy
833390,Casual;Indie;Strategy
833400,Simulation
833440,Action;Adventure;Indie
833470,Adventure;Casual;Indie;Sports;Strategy
833540,Action;Adventure;Indie
833640,Casual;Indie;Simulation;Sports;Strategy
833650,Casual;Indie;Racing;Sports
833660,Action;Adventure;Indie;RPG
833670,Adventure;Indie
833690,Casual;Indie
833700,Indie;Simulation
833770,Action;Casual;Indie;Simulation;Sports;Early Access
833800,Racing;Sports
833810,Racing;Sports
833820,Adventure;Racing
833890,Indie
833910,Action;Casual;Indie
833920,Casual;Indie;Strategy
833940,Violent;Action;Casual;Indie;Early Access
833980,Adventure;Casual;Indie
833990,Sexual Content;Nudity;Violent;Gore;Adventure;Indie
834000,Racing;Sports
834030,Action;Casual;RPG;Sports
834050,Casual;Indie;RPG;Strategy
834060,Action;Indie;RPG
834070,Indie;RPG
834100,Casual;Indie
834140,Indie;Simulation;Early Access
834150,Adventure;Indie
834180,Casual;Indie;Simulation
834210,Action;Casual;Indie
834280,Casual;Simulation;Sports
834340,Action;Adventure;Casual;Indie;RPG;Simulation;Strategy
834380,Action;Casual;Indie
834390,Adventure;Casual
834420,Indie
834440,Action;Adventure;Indie
834450,Action;Adventure;Casual;Indie
834470,Casual;Indie
834530,Action;Adventure;RPG
834740,Casual;Indie;Strategy
834750,Adventure
834760,Action;Indie
834910,Action;Adventure;Massively Multiplayer;RPG;Early Access
834930,Action;Adventure;Casual;Indie
835040,Sexual Content;Casual;Indie
835110,Violent;Gore;Action;Indie
835130,Casual;Indie
835430,Action;Adventure;Indie
835440,Action;Adventure;Casual;Free to Play;Indie;Racing;RPG;Simulation;Sports
835450,Action;Free to Play;Indie
835490,Action;Adventure;Casual;Indie
835510,Casual;Indie;Simulation
835520,Casual;Indie
835530,Nudity;Casual;Indie
835560,Action;Adventure;Casual;Indie
835600,Action;Indie;Massively Multiplayer;Strategy
835630,Casual;Simulation
835640,Adventure;Casual;Indie;RPG
835660,Action;Casual;Indie
835680,Casual;Indie
835690,Simulation
835700,Adventure;Casual
835710,RPG;Strategy
835740,Action;Casual;Indie
835760,Adventure;Indie
835860,Action;Free to Play;Massively Multiplayer
835910,Indie;Simulation;Strategy;Early Access
835950,Action;Casual
836080,Action;Indie
836110,Adventure;Indie;Simulation
836120,Indie
836230,Violent;Gore;Action;Indie;RPG
836260,Action;Adventure;Casual;Indie
836280,Action;Casual;Indie
836290,Adventure;Indie;RPG
836300,Action;Casual;Indie;Simulation
836330,Casual;Indie;Simulation
836350,Casual;Indie;Simulation
836400,Casual;Indie;Sports;Early Access
836420,Action;Indie
836440,Sexual Content;Nudity;Adventure;Free to Play;Indie;RPG
836450,Indie
836460,Adventure;Indie
836470,Action;Indie;Strategy
836480,Casual;Simulation;Strategy
836490,Indie;RPG
836540,Adventure;Casual;Indie
836550,Adventure;Casual;Indie;Strategy
836560,Adventure;Casual;Indie;Strategy
836610,Casual;Indie
836690,Casual;Indie;Simulation;Education
836700,Casual;Simulation
836760,Adventure;RPG;Strategy
836770,Adventure
836790,Casual;Indie
836850,Action;Casual;Indie;Early Access
836860,Adventure
836870,Adventure
836940,Adventure;Free to Play;Simulation
837040,Action
837090,Adventure
837100,Adventure
837110,Adventure
837180,Action;Casual;Indie
837190,Action;Adventure;Indie
837200,Adventure;Indie;RPG
837210,Adventure;Casual;Indie;Simulation
837240,Casual;Indie;Simulation
837260,Action;Adventure;Indie;Simulation
837270,Indie
837280,Action;Adventure;Indie
837290,Casual;Indie
837310,Action;Casual;Free to Play;Indie
837330,Adventure;Indie;RPG
837380,Utilities
837390,Indie;Simulation
837400,Indie;RPG;Simulation;Early Access
837430,Action;Adventure;Racing;Simulation;Early Access
837440,Casual;Indie;Strategy
837500,Action;Indie;Early Access
837530,Nudity;Violent;Gore;Action;Adventure;Indie;RPG;Simulation
837550,Action;Adventure;Casual;Indie
837590,Violent;Action
837600,Violent;Action
837610,Sexual Content;Adventure;RPG;Strategy
837640,Action;Casual;Early Access
837720,Indie;Strategy
837780,Casual;Indie;Simulation;Strategy
837790,Adventure;Casual
837800,Adventure;Casual
837850,Action;Adventure;Casual;Indie
837900,Casual;Indie;Simulation
837920,Casual;Indie
837930,Adventure;Indie;Simulation;Strategy
837940,Action;Casual;Indie;Strategy
837950,Indie;Strategy
838010,Action;Adventure;Indie
838050,Adventure;Indie;RPG
838100,Casual;Indie
838110,Action;Adventure;Indie;Early Access
838150,Casual;Indie;Early Access
838160,Adventure;Casual;Indie
838180,Strategy
838220,Action;Casual;Free to Play;Indie;Massively Multiplayer
838260,Adventure;Casual;Indie;Simulation
838270,Violent;Gore;Indie
838310,Action
838330,Action;Adventure;Massively Multiplayer;RPG
838340,Casual;Indie
838350,Adventure;Casual;Indie;RPG;Strategy;Early Access
838380,Action
838390,Adventure;Casual;Indie
838420,Racing;Simulation
838440,Action;Adventure;Indie;Racing;Simulation
838490,Casual;Indie
838510,Free to Play;Indie;Massively Multiplayer;RPG;Strategy
838540,Indie
838640,Adventure;Casual;Indie;Strategy;Early Access
838690,Indie;RPG
838700,Adventure;Casual
838720,Adventure;Casual
838730,Adventure;Casual
838790,Violent;Gore;Action;Adventure;Indie;Early Access
838820,Action;Early Access
838840,Action;Indie
838900,Adventure;Free to Play;Massively Multiplayer;RPG;Simulation;Early Access
838940,Adventure;Indie
838980,Adventure;Indie
838990,Indie;Strategy
839010,Indie
839030,Adventure;Indie
839040,Adventure;Indie;Massively Multiplayer;RPG;Early Access
839090,Action;Sports
839130,Action;Casual;Indie
839170,Adventure;Casual;Indie;Simulation
839200,Simulation
839210,Adventure;Indie
839230,Indie
839240,Free to Play;Indie
839250,Adventure;RPG;Strategy
839260,Adventure;Indie;Simulation
839280,Adventure;Indie;Simulation
839300,Indie;Sports
839310,Indie;Simulation
839340,Casual
839350,Indie;Early Access
839370,Indie;RPG;Strategy
839420,Action;Adventure;Indie
839430,Action;Adventure;Indie
839450,Adventure
839460,Casual;Indie;Strategy
839500,Violent;Gore;Action;Indie;RPG;Strategy;Early Access
839520,Action;Adventure;Indie;RPG;Strategy
839530,Action;Casual
839540,Casual;Indie
839560,Sexual Content;Free to Play;Indie
839570,Casual;Indie
839590,Casual;Indie
839620,Casual;Indie
839630,Adventure;Casual;Indie;Simulation;Early Access
839670,Adventure;Casual;Indie
839680,Action
839730,Casual;Indie
839810,Action;Casual;Free to Play;Indie
839820,Action;Adventure;Casual;Indie;Sports;Strategy
839890,Violent;Action;Adventure;Indie;RPG;Simulation;Sports
839920,Casual;Indie;Simulation;Sports
839940,Adventure;Indie;RPG
839960,Action;Indie;Early Access
840010,Adventure;Indie;RPG;Simulation
840020,Action;Indie
840060,Action;Casual;Simulation
840090,Violent;Action;Indie;Simulation
840100,Indie;RPG;Strategy
840120,Casual;Indie
840130,Action;Adventure;Free to Play;Indie;Massively Multiplayer;Strategy;Early Access
840140,Action;Adventure;Massively Multiplayer;RPG;Early Access
840170,Adventure;Casual;Indie;RPG;Simulation;Strategy
840180,Adventure;Casual;Indie
840190,Action
840230,Casual
840240,Casual
840270,Action;Simulation
840290,Adventure;Casual;Indie;RPG
840300,Action;Indie;Racing;Sports
840340,Action;Indie
840380,Casual;Indie;Racing
840410,Action;Adventure;Casual;Free to Play;Indie
840430,Action;Indie;Early Access
840440,Sexual Content;Action;Adventure;Indie;Racing;Simulation;Sports
840500,Casual;Indie
840580,Action;Casual;Indie;Simulation;Sports;Early Access
840590,Action;Indie
840610,Indie;RPG;Strategy
840620,Action;Casual;Free to Play;Indie
840690,Indie;Racing
840700,Casual;Indie
840710,Action;Casual;Simulation
840720,RPG
840730,Casual;Indie;Simulation;Strategy
840800,Action;Adventure;Casual;Indie;Massively Multiplayer;RPG;Strategy;Early Access
840810,Casual;Indie;Racing;Strategy;Early Access
840860,Action;Casual;Indie;Sports
840910,Action;Adventure;Indie
840920,Action;Adventure;Indie;RPG;Early Access
840930,Action;Casual;Indie
840980,Action;Indie
841010,Adventure;Casual
841020,Casual;Indie
841030,Action;Casual;Indie;Racing
841120,Adventure;Indie;Simulation
841140,Action;Adventure;Casual;Indie;Early Access
841200,Casual;Indie
841210,Action;Adventure;Casual;Indie;RPG;Simulation
841260,Casual;Strategy;Early Access
841270,Adventure;Indie
841300,Sexual Content;Free to Play;Indie;Simulation
841320,Action;Indie;Strategy
841340,Indie
841350,Adventure;Casual;Indie;RPG;Strategy
841370,Simulation;Sports
841420,Action;Indie
841430,Action;Adventure;Indie
841440,Indie;Strategy
841460,Adventure;Casual
841500,Casual;Free to Play;Indie;Sports;Early Access
841570,Casual;Indie;Strategy
841590,Indie
841600,Action;Adventure;Indie;Early Access
841660,Action;Adventure;Indie;RPG;Strategy
841680,Adventure;Indie
841770,RPG
841790,Adventure;Casual;Indie
841800,Violent;Action;Indie;Simulation
841830,Adventure;Casual;Indie
841840,Casual;Indie
841860,Casual;Strategy
841870,Violent;Action;Indie
841970,Action;Simulation;Early Access
841980,Casual;Indie
841990,Simulation
842030,Casual;Indie
842070,Adventure;Casual;RPG
842120,Adventure;Casual
842130,Adventure;Indie;Simulation
842140,Casual;Simulation;Early Access
842150,Casual;Free to Play;Indie;Simulation
842170,Action;Indie
842190,Indie;RPG;Strategy
842250,Action;Adventure;Casual;Indie;RPG;Simulation;Strategy
842270,Indie;Racing
842290,Casual;Indie;Simulation
842310,Action;Adventure;Casual;Indie;Racing;Simulation;Sports
842420,Adventure;Free to Play;Indie
842470,Casual;Indie;Simulation
842500,Gore;Action;Indie
842510,Adventure;Indie;RPG;Early Access
842520,Action;Adventure;Casual;Indie
842530,Action;Casual;Indie;Racing
842560,Violent;Action;Casual;Indie
842590,Action;Adventure;Casual;Indie
842620,Action;Adventure;Casual;Indie
842640,Gore;Action;Indie
842750,Action;Indie
842760,Casual;Indie
842770,Action;Indie
842780,Indie;Simulation
842810,Adventure;Indie;RPG
842850,Action;Adventure;Casual;Indie;Early Access
842870,Violent;Gore;Indie
842910,Action;Adventure;Indie
842990,Action;Casual;Indie
843010,Action;Adventure;Indie
843040,Casual;Indie;Simulation;Strategy
843050,Free to Play
843080,Action;Adventure;RPG;Strategy
843120,Casual;Indie;Simulation
843160,Action;Adventure
843170,Adventure;Indie
843190,Action;Casual;Indie
843210,Adventure;Indie;Simulation
843250,Action;Indie
843260,RPG
843270,Adventure;Indie;Massively Multiplayer
843360,Action;Indie;RPG
843370,Action;Indie
843380,Action;Adventure;Casual;Indie;Massively Multiplayer;Early Access
843400,Action;Adventure;Casual;Indie;RPG
843420,Simulation
843430,Action;Casual;Indie
843440,Action;Casual;Indie
843500,Action;Indie;Simulation;Strategy;Early Access
843510,Indie;Simulation;Strategy
843520,Action;Casual;Indie;Massively Multiplayer;Strategy;Early Access
843570,Adventure;Indie
843580,Action;Indie;Strategy
843590,Action;Casual;Indie
843620,Casual
843640,Adventure;Casual;Indie;Early Access
843650,Action;Adventure;Indie;Early Access
843660,Casual;Free to Play;Indie;RPG
843700,Action;Indie
843720,Action;Adventure;RPG;Early Access
843730,Action;Indie;Early Access
843740,Action;Indie
